Animal #,Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
A44062421,Cat,Domestic Shorthair,Mix,M,Yes,3.0,Young,Normal,3/21/2020 6:57 PM,Owner/Guardian Surrender,For Adoption,Other,,4/16/2020 9:31 PM,4/16/2020 9:31 PM,Adoption,Other Offsite,,
A44096877,Cat,Domestic Shorthair,Mix,F,Yes,10.0,Young,Injured,3/30/2020 2:05 PM,Stray,Public Drop Off,,,5/19/2020 11:57 AM,5/19/2020 11:57 AM,Adoption,Adoption Center,,
A44112969,Cat,Domestic Medium Hair,Mix,M,Yes,7.0,Young,Normal,4/2/2020 5:16 PM,Clinic,Neuter,,,4/3/2020 8:13 PM,4/3/2020 8:13 PM,Clinic Out,Microchip,,
A44112974,Cat,Domestic Shorthair,Mix,M,Yes,7.0,Young,Normal,4/2/2020 5:16 PM,Clinic,Neuter,,,4/3/2020 8:13 PM,4/3/2020 8:13 PM,Clinic Out,Microchip,,
A44132976,Dog,"Terrier, Rat",Australian Shepherd,M,No,1.0,Baby,Normal,4/8/2020 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2020 12:02 PM,4/20/2020 12:02 PM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A44132984,Dog,"Terrier, Rat",Australian Shepherd,M,No,1.0,Baby,Normal,4/8/2020 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2020 12:02 PM,4/20/2020 12:02 PM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A44132994,Dog,"Terrier, Rat",Australian Shepherd,M,Yes,1.0,Baby,Normal,4/8/2020 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 12:35 PM,5/19/2020 12:35 PM,Adoption,Adoption Center,,
A44132999,Dog,"Terrier, Rat",Australian Shepherd,F,Yes,1.0,Baby,Normal,4/8/2020 1:08 PM,Owner/Guardian Surrender,For Adoption,Other,,5/6/2020 5:54 PM,5/6/2020 5:54 PM,Adoption,Adoption Center,,
A44136849,Dog,American Eskimo,Terrier,F,Yes,2.0,Baby,Normal,4/8/2020 12:38 PM,Owner/Guardian Surrender,For Adoption,Other,,5/16/2020 2:28 PM,5/16/2020 2:28 PM,Adoption,Adoption Center,,
A44136851,Dog,American Eskimo,Terrier,F,Yes,2.0,Baby,Normal,4/8/2020 12:38 PM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 11:30 AM,5/19/2020 11:30 AM,Adoption,Adoption Center,,
A44136858,Dog,American Eskimo,Terrier,F,Yes,2.0,Baby,Normal,4/8/2020 12:38 PM,Owner/Guardian Surrender,For Adoption,Other,,5/14/2020 4:43 PM,5/14/2020 4:43 PM,Adoption,Adoption Center,,
A44136862,Dog,American Eskimo,Terrier,M,Yes,2.0,Baby,Normal,4/8/2020 12:38 PM,Owner/Guardian Surrender,For Adoption,Other,,5/16/2020 1:39 PM,5/16/2020 1:39 PM,Adoption,Adoption Center,,
A44136870,Dog,American Eskimo,Terrier,M,Yes,2.0,Baby,Normal,4/8/2020 12:38 PM,Owner/Guardian Surrender,For Adoption,Other,,10/20/2020 8:39 PM,10/20/2020 8:39 PM,Adoption,Adoption Center,,
A44161748,Dog,"Bulldog, English",,F,Yes,123.0,Senior,Normal,4/15/2020 6:18 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,4/3/2021 12:34 PM,4/3/2021 12:34 PM,Transfer Out,To Specific Rescue,For Adoption,Shelter From the Storm
A44174408,Cat,Snowshoe,Mix,F,Yes,108.0,Senior,Sick,4/18/2020 5:34 PM,Owner/Guardian Surrender,For Adoption,Litterbox Issues,,4/26/2021 1:24 PM,4/26/2021 1:24 PM,Adoption,Adoption Center,,
A44198218,Cat,Domestic Medium Hair,Mix,M,Yes,24.0,Adult,Normal,4/23/2020 3:28 PM,Owner/Guardian Surrender,For Adoption,Landlord Objection,,4/24/2020 11:25 AM,4/24/2020 11:25 AM,Adoption,Adoption Center,,
A44199024,Cat,Domestic Shorthair,Mix,F,Yes,9.0,Young,Injured,4/23/2020 1:35 PM,Stray,Public Drop Off,,,11/6/2020 12:29 PM,11/6/2020 12:29 PM,Adoption,Adoption Center,,
A44209979,Dog,"Terrier, Yorkshire","Poodle, Miniature",M,Yes,48.0,Adult,Normal,4/26/2020 2:35 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,6/15/2020 1:06 PM,6/15/2020 1:06 PM,Adoption,Adoption Center,,
A44209982,Dog,"Terrier, Yorkshire","Poodle, Miniature",F,Yes,48.0,Adult,Normal,4/26/2020 2:35 PM,Owner/Guardian Surrender,For Adoption,Health Issues/Human,,6/15/2020 1:06 PM,6/15/2020 1:06 PM,Adoption,Adoption Center,,
A44212786,Cat,Domestic Shorthair,Mix,M,Yes,18.0,Adult,Normal,4/27/2020 11:59 AM,Owner/Guardian Surrender,For Adoption,Death of Owner,,1/31/2021 11:31 AM,1/31/2021 11:31 AM,Adoption,Adoption Center,,
A44222431,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Normal,4/28/2020 4:09 PM,Owner/Guardian Surrender,For Adoption,Other,,9/15/2020 3:35 PM,9/15/2020 3:35 PM,Adoption,Adoption Center,,
A44222466,Dog,Border Collie,Mix,M,Yes,2.0,Baby,Normal,4/28/2020 4:09 PM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 10:54 AM,5/19/2020 10:54 AM,Adoption,Adoption Center,,
A44222471,Dog,Border Collie,Mix,M,Yes,2.0,Baby,Normal,4/28/2020 4:09 PM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 11:04 AM,5/19/2020 11:04 AM,Adoption,Adoption Center,,
A44222471,Dog,Border Collie,Mix,M,Yes,8.0,Baby,Normal,10/28/2020 8:41 AM,Return,Beyond Exchange Period,Time - Not Enough,,11/14/2020 2:31 PM,11/14/2020 2:31 PM,Adoption,Adoption Center,,
A44222475,Dog,Border Collie,Mix,M,Yes,2.0,Baby,Normal,4/28/2020 4:09 PM,Owner/Guardian Surrender,For Adoption,Other,,5/19/2020 12:54 PM,5/19/2020 12:54 PM,Adoption,Adoption Center,,
A44228862,Dog,Border Collie,Beagle,F,Yes,2.0,Baby,Normal,4/29/2020 4:45 PM,Owner/Guardian Surrender,For Adoption,Other,,5/14/2020 3:55 PM,5/14/2020 3:55 PM,Adoption,Adoption Center,,
A44228868,Dog,Border Collie,Beagle,M,Yes,2.0,Baby,Normal,4/29/2020 4:45 PM,Owner/Guardian Surrender,For Adoption,Other,,6/2/2020 12:09 PM,6/2/2020 12:09 PM,Adoption,Adoption Center,,
A44229196,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,4/29/2020 5:39 PM,Stray,Public Drop Off,,,5/1/2020 12:15 PM,5/1/2020 12:15 PM,Return to Owner/Guardian,Stray Reclaim,,
A44235627,Dog,Irish Wolfhound,"Poodle, Standard",M,Yes,84.0,Adult,Sick,4/30/2020 7:38 PM,Owner/Guardian Surrender,For Evaluation,Health Issues of Dog,,5/13/2020 9:34 AM,,Euthanasia,Owner Request,,
A44261082,Dog,"Dachshund, Standard Smooth Haired","Terrier, Rat",F,Yes,2.0,Young,Normal,5/4/2020 9:26 AM,Owner/Guardian Surrender,For Adoption,Other,,7/10/2020 10:24 AM,7/10/2020 10:24 AM,Adoption,Adoption Center,,
A44264903,Cat,Domestic Shorthair,Mix,M,No,,Young,Injured,5/6/2020 3:35 PM,Stray,Public Drop Off,,,5/7/2020 2:44 PM,,Euthanasia,Injury,,
A44305606,Cat,Domestic Longhair,Mix,F,No,11.0,Adult,Pregnant,5/12/2020 11:12 AM,Stray,ACO / Police Drop Off,,,5/14/2020 1:40 PM,5/14/2020 1:40 PM,Return to Owner/Guardian,Stray Reclaim,,
A44305730,Cat,Domestic Shorthair,Mix,M,No,,Senior,Sick,5/11/2020 11:26 AM,Stray,Public Drop Off,,,5/12/2020 7:40 AM,,Euthanasia,Disease - Chronic,,
A44309113,Dog,Pomeranian,Mix,F,Yes,47.0,Adult,Normal,5/13/2020 4:50 PM,Owner/Guardian Surrender,For Evaluation,Other,,6/30/2020 3:10 PM,6/30/2020 3:10 PM,Adoption,Adoption Center,,
A44309120,Dog,"Spaniel, American Cocker",,F,Yes,53.0,Adult,Normal,5/13/2020 4:50 PM,Owner/Guardian Surrender,For Evaluation,Other,,6/13/2020 2:31 PM,6/13/2020 2:31 PM,Transfer Out,For Adoption,For Adoption,WI Cocker Rescue
A44309657,Dog,American Blue Heeler,Mix,F,Yes,2.0,Baby,Normal,5/13/2020 5:59 PM,Owner/Guardian Surrender,For Adoption,Other,,8/12/2020 2:55 PM,8/12/2020 2:55 PM,Adoption,Adoption Center,,
A44309771,Cat,Domestic Shorthair,Mix,F,Yes,12.0,Young,Normal,5/13/2020 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,3/2/2021 11:44 AM,3/2/2021 11:44 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
A44309775,Cat,Domestic Shorthair,Mix,F,Yes,12.0,Young,Normal,5/13/2020 6:34 PM,Owner/Guardian Surrender,For Adoption,Other,,3/2/2021 11:44 AM,3/2/2021 11:44 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
A44320708,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,5/14/2020 1:49 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,5/29/2020 1:38 PM,5/29/2020 1:38 PM,Return to Owner/Guardian,Owner Reclaim,,
A44320714,Cat,Domestic Shorthair,Mix,F,Yes,1.0,Young,Normal,5/14/2020 1:49 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,4/29/2021 8:16 AM,4/29/2021 8:16 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
A44320736,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Young,Normal,5/14/2020 1:51 PM,Owner/Guardian Surrender,For Adoption,Can't find homes for litter,,4/29/2021 8:16 AM,4/29/2021 8:16 AM,Transfer Out,For Adoption,For Adoption,Orphan Animal Rescue - OARS
A44325298,Dog,American Blue Heeler,Mix,F,Yes,2.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,6/10/2020 1:32 PM,6/10/2020 1:32 PM,Adoption,Adoption Center,,
A44325305,Dog,American Blue Heeler,Mix,F,Yes,2.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,6/22/2020 2:11 PM,6/22/2020 2:11 PM,Adoption,Adoption Center,,
A44325307,Dog,Border Collie,Mix,F,Yes,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,7/23/2020 3:20 PM,7/23/2020 3:20 PM,Adoption,Adoption Center,,
A44325313,Dog,Border Collie,Mix,F,Yes,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,6/25/2020 3:01 PM,6/25/2020 3:01 PM,Adoption,Adoption Center,,
A44325319,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,5/30/2020 11:24 AM,5/30/2020 11:24 AM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A44325323,Dog,Border Collie,Mix,M,Yes,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,6/30/2020 12:41 PM,6/30/2020 12:41 PM,Adoption,Adoption Center,,
A44325333,Dog,Border Collie,Mix,M,Yes,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,7/9/2020 3:15 PM,7/9/2020 3:15 PM,Adoption,Adoption Center,,
A44325336,Dog,Border Collie,Mix,M,No,1.0,Baby,Normal,5/16/2020 12:37 PM,Owner/Guardian Surrender,For Adoption,Other,,5/30/2020 11:24 AM,5/30/2020 11:24 AM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
