Animal #,Species,Primary Breed,Secondary Breed,Gender,Altered,Age in Months Intake,Age Group,Intake Condition,Intake Date,Intake Type,Intake Subtype,Reason,Agency Name,Outcome Date,Release Date,Outcome Type,Outcome Subtype,Outcome Reason,Outcome_Agency_Name
A01455447,Cat,Domestic Shorthair,Mix,F,Yes,155.0,Senior,Normal,9/7/2019 2:35 PM,Owner/Guardian Surrender,Returned Adoption,Health Issues/Human,,12/27/2019 4:30 PM,12/27/2019 4:30 PM,Adoption,Adoption Center,,
A03782084,Cat,Domestic Shorthair,Mix,F,Yes,144.0,Baby,Normal,8/16/2019 4:01 PM,Return,Beyond Exchange Period,Moving,,2/16/2020 12:10 PM,2/16/2020 12:10 PM,Adoption,Adoption Center,,
A05338330,Cat,Domestic Shorthair,Mix,M,Yes,138.0,Baby,Normal,12/5/2019 2:30 PM,Return,Beyond Exchange Period,Death of Owner,,12/5/2019 2:32 PM,12/5/2019 2:32 PM,Adoption,Adoption Center,,
A08323387,Cat,Domestic Shorthair,Mix,F,Yes,122.0,Adult,Normal,2/28/2019 12:35 PM,Return,Within Exchange Period,Behavior Problem,,10/20/2019 12:32 PM,10/20/2019 12:32 PM,Transfer Out,For Adoption,For Adoption,Portage County Humane Society
A09523098,Dog,"Retriever, Labrador",Mix,F,Yes,111.0,Baby,Normal,1/5/2019 12:25 PM,Clinic,Microchip,,,1/5/2019 12:27 PM,1/5/2019 12:27 PM,Clinic Out,Microchip,,
A14223455,Dog,Pug,Mix,M,Yes,99.0,Baby,Normal,12/10/2019 1:58 PM,Stray,ACO / Police Drop Off,,,12/11/2019 2:19 PM,12/11/2019 2:19 PM,Return to Owner/Guardian,Stray Reclaim,,
A15029754,Cat,Domestic Medium Hair,Mix,M,Yes,92.0,Adult,Normal,8/8/2019 1:11 PM,Return,Within Exchange Period,Allergies,,4/2/2020 10:39 AM,4/2/2020 10:39 AM,Adoption,Adoption Center,,
A15086980,Dog,Miniature Pinscher,"Spaniel, American Cocker",M,Yes,94.0,Baby,Normal,11/10/2019 10:54 AM,Return,Beyond Exchange Period,Moving,,1/8/2020 4:48 PM,1/8/2020 4:48 PM,Adoption,Adoption Center,,
A20495009,Cat,Domestic Shorthair,Mix,M,Yes,70.0,Young,Normal,4/5/2019 1:51 PM,Return,Beyond Exchange Period,Time - Not Enough,,6/15/2019 1:39 PM,,Died,Unknown,,
A21791458,Cat,Domestic Shorthair,Mix,M,Yes,86.0,Adult,Normal,3/27/2019 3:20 PM,Return,Beyond Exchange Period,Other,,3/27/2019 3:24 PM,3/27/2019 3:24 PM,Adoption,Adoption Center,,
A22734462,Dog,German Shepherd,American Blue Heeler,M,Yes,65.0,Adult,Normal,3/14/2019 11:28 AM,Return,Beyond Exchange Period,Aggression/Bite,,4/27/2019 4:45 PM,4/27/2019 4:45 PM,Adoption,Adoption Center,,
A22734462,Dog,German Shepherd,American Blue Heeler,M,Yes,69.0,Adult,Normal,7/5/2019 3:53 PM,Return,Beyond Exchange Period,Time - Not Enough,,12/16/2019 1:01 PM,12/16/2019 1:01 PM,Adoption,Adoption Center,,
A22879587,Cat,Domestic Shorthair,Mix,F,Yes,56.0,Baby,Normal,1/25/2019 5:47 PM,Return,Beyond Exchange Period,Moving,,3/11/2019 2:10 PM,3/11/2019 2:10 PM,Adoption,Adoption Center,,
A23465989,Cat,Domestic Shorthair,Mix,F,Yes,69.0,Young,Normal,11/4/2019 12:13 PM,Owner/Guardian Surrender,For Adoption,Litterbox Issues,,12/4/2020 3:05 PM,12/4/2020 3:05 PM,Return to Owner/Guardian,Owner Reclaim,,
A28542739,Cat,Domestic Shorthair,Mix,F,Yes,53.0,Adult,Normal,10/24/2019 2:54 PM,Clinic,Vaccinations,,,10/24/2019 2:59 PM,10/24/2019 2:59 PM,Clinic Out,Vaccinations,,
A29297083,Cat,Domestic Shorthair,Mix,F,Yes,53.0,Adult,Normal,10/24/2019 3:01 PM,Clinic,Vaccinations,,,10/24/2019 3:08 PM,10/24/2019 3:08 PM,Clinic Out,Vaccinations,,
A29694916,Cat,Domestic Shorthair,Mix,M,Yes,49.0,Adult,Normal,4/3/2019 5:11 PM,Return,Beyond Exchange Period,Behavior Problem,,5/22/2019 2:44 PM,5/22/2019 2:44 PM,Adoption,Adoption Center,,
A29694916,Cat,Domestic Shorthair,Mix,M,Yes,51.0,Adult,Normal,5/29/2019 5:52 PM,Return,Within Exchange Period,Other,,8/16/2019 6:05 PM,8/16/2019 6:05 PM,Adoption,Adoption Center,,
A29984685,Cat,Domestic Shorthair,Mix,M,Yes,50.0,Young,Normal,11/14/2019 11:51 AM,Return,Beyond Exchange Period,Other,,12/4/2019 6:01 PM,12/4/2019 6:01 PM,Return to Owner/Guardian,Owner Reclaim,,
A30028462,Cat,Domestic Medium Hair,Mix,M,Yes,50.0,Young,Normal,11/14/2019 11:51 AM,Return,Beyond Exchange Period,Other,,12/4/2019 6:49 PM,12/4/2019 6:49 PM,Return to Owner/Guardian,Owner Reclaim,,
A31352698,Dog,Lhasa Apso,Mix,M,Yes,100.0,Adult,Normal,3/15/2019 10:10 AM,Return,Beyond Exchange Period,Behavior Problem,,6/26/2020 9:00 AM,6/26/2020 9:00 AM,Adoption,Adoption Center,,
A34428381,Dog,American Blue Heeler,"Terrier, Rat",M,Yes,29.0,Baby,Normal,5/15/2019 6:00 PM,Return,Beyond Exchange Period,Behavior Problem,,5/15/2019 10:01 PM,,Euthanasia,Temperment,,
A34781129,Dog,Maltese,Mix,F,Yes,82.0,Adult,Normal,2/8/2019 7:34 PM,Return,Beyond Exchange Period,Other,,2/8/2019 7:36 PM,2/8/2019 7:36 PM,Return to Owner/Guardian,Owner Reclaim,,
A36080722,Dog,American Blue Heeler,Mix,F,Yes,26.0,Young,Normal,6/20/2019 1:47 PM,Return,Beyond Exchange Period,Other,,8/5/2019 1:14 PM,8/5/2019 1:14 PM,Adoption,Adoption Center,,
A36080782,Dog,American Blue Heeler,Mix,F,Yes,30.0,Young,Normal,11/11/2019 12:28 PM,Return,Beyond Exchange Period,Behavior Problem,,6/10/2020 12:35 PM,6/10/2020 12:35 PM,Adoption,Adoption Center,,
A36885820,Cat,Domestic Longhair,Mix,M,Yes,38.0,Adult,Normal,3/14/2019 11:23 AM,Return,Beyond Exchange Period,Other,,10/23/2019 4:24 PM,10/23/2019 4:24 PM,Adoption,Adoption Center,,
A37247961,Dog,"Cur, Mountain",American Blue Heeler,F,Yes,24.0,Baby,Normal,10/4/2019 4:47 PM,Return,Beyond Exchange Period,Divorce,,10/4/2019 4:52 PM,10/4/2019 4:52 PM,Adoption,Adoption Center,,
A37247967,Dog,"Cur, Mountain",American Blue Heeler,F,Yes,18.0,Baby,Normal,3/28/2019 10:32 AM,Return,Beyond Exchange Period,Allergies,,5/17/2019 5:29 PM,5/17/2019 5:29 PM,Adoption,Adoption Center,,
A37247967,Dog,"Cur, Mountain",American Blue Heeler,F,Yes,22.0,Adult,Normal,8/2/2019 3:15 PM,Return,Beyond Exchange Period,Time - Not Enough,,8/28/2019 2:34 PM,8/28/2019 2:34 PM,Adoption,Adoption Center,,
A37606308,Dog,Australian Cattle Dog,Border Collie,M,Yes,24.0,Young,Normal,11/20/2019 6:07 PM,Return,Beyond Exchange Period,Behavior Problem,,11/22/2019 6:03 PM,11/22/2019 6:03 PM,Return to Owner/Guardian,Owner Reclaim,,
A37872490,Dog,Beagle,Mix,F,Yes,81.0,Adult,Normal,1/12/2019 2:43 PM,Return,Beyond Exchange Period,Other,,2/16/2019 12:24 PM,2/16/2019 12:24 PM,Adoption,Adoption Center,,
A38173512,Cat,Domestic Longhair,Mix,F,Yes,22.0,Young,Normal,2/25/2019 1:05 PM,Return,Within Exchange Period,Other,,4/8/2019 1:47 PM,4/8/2019 1:47 PM,Adoption,Adoption Center,,
A38425723,Dog,"Chihuahua, Short Coat",Pomeranian,F,Yes,85.0,Adult,Normal,6/3/2019 2:07 PM,Return,Beyond Exchange Period,Too Many Pets,,7/12/2019 9:11 AM,7/12/2019 9:11 AM,Adoption,Adoption Center,,
A38804511,Dog,Pug,"Terrier, Rat",M,Yes,17.0,Adult,Normal,10/24/2019 3:11 PM,Clinic,Vaccinations,,,10/25/2019 1:03 PM,10/25/2019 1:03 PM,Clinic Out,Vaccinations,,
A39142822,Cat,Domestic Shorthair,Mix,F,Yes,22.0,Adult,Normal,8/9/2019 5:26 PM,Return,Beyond Exchange Period,Behavior Problem,,10/20/2020 8:20 PM,10/20/2020 8:20 PM,Adoption,Adoption Center,,
A39672464,Dog,"Coonhound, Treeing Walker",Border Collie,M,Yes,7.0,Baby,Normal,3/14/2019 11:12 AM,Return,Beyond Exchange Period,Time - Not Enough,,5/18/2019 2:12 PM,5/18/2019 2:12 PM,Adoption,Adoption Center,,
A39852373,Cat,Domestic Shorthair,Mix,M,Yes,17.0,Young,Normal,3/20/2019 4:07 PM,Return,Beyond Exchange Period,Moving,,3/30/2019 12:36 PM,3/30/2019 12:36 PM,Adoption,Adoption Center,,
A39853991,Cat,Domestic Shorthair,Mix,F,Yes,21.0,Young,Normal,8/24/2019 2:53 PM,Return,Beyond Exchange Period,Other,,4/22/2020 8:27 PM,4/22/2020 8:27 PM,Adoption,Adoption Center,,
A39915839,Dog,Border Collie,Mix,F,Yes,6.0,Young,Normal,3/21/2019 1:00 PM,Return,Beyond Exchange Period,Behavior Problem,,5/10/2019 12:29 PM,,Euthanasia,Temperment,,
A40150933,Dog,German Shepherd,Mix,F,Yes,5.0,Baby,Normal,1/31/2019 7:52 PM,Stray,ACO / Police Drop Off,,,2/1/2019 7:55 PM,2/1/2019 7:55 PM,Return to Owner/Guardian,Stray Reclaim,,
A40335402,Dog,German Shepherd,Australian Shepherd,M,Yes,5.0,Baby,Normal,3/28/2019 11:02 AM,Return,Beyond Exchange Period,Other,,3/28/2019 11:10 AM,3/28/2019 11:10 AM,Adoption,Adoption Center,,
A40335600,Dog,German Shepherd,Australian Shepherd,M,Yes,6.0,Baby,Normal,5/17/2019 2:03 PM,Return,Beyond Exchange Period,Behavior Problem,,5/20/2019 10:56 AM,5/20/2019 10:56 AM,Return to Owner/Guardian,Owner Reclaim,,
A40370473,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,1/25/2019 8:30 PM,Stray,Public Drop Off,,,2/10/2019 1:12 PM,2/10/2019 1:12 PM,Adoption,Adoption Center,,
A40486289,Dog,Bichon Frise,Terrier,M,Yes,180.0,Senior,Sick,1/3/2019 11:51 AM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,1/3/2019 5:59 PM,,Euthanasia,Age - Old,,
A40507348,Dog,Tibetan Mastiff,Mix,F,Yes,41.0,Adult,Normal,1/6/2019 12:34 PM,Owner/Guardian Surrender,For Adoption,Other,,2/9/2019 12:15 PM,2/9/2019 12:15 PM,Adoption,Adoption Center,,
A40558098,Dog,"Terrier, Manchester",Mix,M,Yes,12.0,Young,Fearful,1/13/2019 2:08 PM,Owner/Guardian Surrender,For Adoption,Other,,4/20/2019 12:42 PM,4/20/2019 12:42 PM,Adoption,Adoption Center,,
A40558103,Dog,"Terrier, Manchester",Mix,F,Yes,12.0,Young,Fearful,1/13/2019 2:08 PM,Owner/Guardian Surrender,For Adoption,Other,,6/6/2019 2:42 PM,6/6/2019 2:42 PM,Adoption,Adoption Center,,
A40558110,Dog,"Chihuahua, Short Coat","Terrier, Yorkshire",M,No,1.0,Baby,Normal,1/13/2019 2:08 PM,Owner/Guardian Surrender,For Adoption,Other,,2/26/2019 11:20 AM,,Died,Ill,,
A40558114,Dog,"Chihuahua, Short Coat","Terrier, Yorkshire",F,Yes,1.0,Baby,Normal,1/13/2019 2:08 PM,Owner/Guardian Surrender,For Adoption,Other,,4/27/2019 3:20 PM,4/27/2019 3:20 PM,Adoption,Adoption Center,,
A40558124,Dog,Coonhound,Mix,F,Yes,3.0,Baby,Normal,1/13/2019 2:08 PM,Owner/Guardian Surrender,For Adoption,Other,,3/25/2019 2:34 PM,3/25/2019 2:34 PM,Adoption,Adoption Center,,
A40568769,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,M,Yes,,Senior,Normal,1/15/2019 9:51 AM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,1/15/2019 4:01 PM,,Euthanasia,Owner Request,,
A40593889,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,1/18/2019 9:09 AM,Clinic,Neuter,,,1/18/2019 9:10 AM,1/18/2019 9:10 AM,Clinic Out,Other,,
A40593935,Dog,"Chihuahua, Short Coat",Beagle,M,Yes,24.0,Adult,Normal,1/18/2019 9:15 AM,Clinic,Neuter,,,1/18/2019 9:17 AM,1/18/2019 9:17 AM,Clinic Out,Other,,
A40594206,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,1/18/2019 9:40 AM,Clinic,Neuter,,,1/18/2019 9:43 AM,1/18/2019 9:43 AM,Clinic Out,Other,,
A40594219,Cat,Domestic Shorthair,Mix,M,Yes,21.0,Adult,Normal,1/18/2019 9:40 AM,Clinic,Neuter,,,1/18/2019 9:44 AM,1/18/2019 9:44 AM,Clinic Out,Other,,
A40594354,Dog,German Shepherd,Mix,F,Yes,9.0,Young,Normal,1/18/2019 9:55 AM,Clinic,Spay,,,1/18/2019 9:59 AM,1/18/2019 9:59 AM,Clinic Out,Other,,
A40594361,Dog,German Shepherd,Mix,F,Yes,9.0,Young,Normal,1/18/2019 9:55 AM,Clinic,Spay,,,1/18/2019 10:02 AM,1/18/2019 10:02 AM,Clinic Out,Other,,
A40594789,Cat,Domestic Shorthair,Mix,F,Yes,55.0,Adult,Normal,1/18/2019 10:34 AM,Clinic,Spay,,,1/18/2019 10:39 AM,1/18/2019 10:39 AM,Clinic Out,Other,,
A40594829,Dog,"Retriever, Labrador",Mix,F,Yes,6.0,Young,Normal,1/18/2019 10:34 AM,Clinic,Spay,,,1/18/2019 10:39 AM,1/18/2019 10:39 AM,Clinic Out,Other,,
A40594921,Dog,"Chihuahua, Long Coat",Mix,F,Yes,,Adult,Normal,1/18/2019 10:44 AM,Clinic,Spay,,,1/18/2019 10:45 AM,1/18/2019 10:45 AM,Clinic Out,Other,,
A40594975,Cat,Domestic Shorthair,Mix,M,Yes,,Adult,Normal,1/18/2019 10:55 AM,Clinic,Neuter,,,1/18/2019 10:56 AM,1/18/2019 10:56 AM,Clinic Out,Other,,
A40595094,Dog,"Retriever, Labrador",Mix,F,Yes,32.0,Adult,Normal,1/18/2019 11:01 AM,Clinic,Spay,,,1/18/2019 11:11 AM,1/18/2019 11:11 AM,Clinic Out,Other,,
A40595094,Dog,"Retriever, Labrador",Mix,F,Yes,32.0,Adult,Normal,1/18/2019 11:12 AM,Clinic,Spay,,,1/18/2019 11:13 AM,1/18/2019 11:13 AM,Clinic Out,Other,,
A40595326,Dog,"Chihuahua, Short Coat",Beagle,F,Yes,14.0,Adult,Normal,1/18/2019 11:19 AM,Clinic,Spay,,,1/18/2019 11:20 AM,1/18/2019 11:20 AM,Clinic Out,Other,,
A40595382,Dog,"Terrier, Pit Bull",Mix,M,Yes,17.0,Adult,Normal,1/18/2019 11:24 AM,Clinic,Neuter,,,1/18/2019 11:25 AM,1/18/2019 11:25 AM,Clinic Out,Other,,
A40607327,Dog,Border Collie,American Blue Heeler,F,No,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,2/6/2019 6:16 PM,2/6/2019 6:16 PM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A40607339,Dog,Border Collie,American Blue Heeler,F,No,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,2/6/2019 6:16 PM,2/6/2019 6:16 PM,Transfer Out,For Adoption,For Adoption,Green Bay Animal Rescue
A40607345,Dog,Border Collie,American Blue Heeler,M,Yes,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,5/3/2019 5:59 PM,5/3/2019 5:59 PM,Adoption,Adoption Center,,
A40607351,Dog,Border Collie,American Blue Heeler,M,Yes,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/31/2019 12:14 PM,3/31/2019 12:14 PM,Adoption,Adoption Center,,
A40607354,Dog,Border Collie,American Blue Heeler,M,Yes,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/22/2019 3:28 PM,3/22/2019 3:28 PM,Adoption,Adoption Center,,
A40607360,Dog,Border Collie,American Blue Heeler,M,Yes,1.0,Baby,Normal,1/20/2019 1:50 PM,Owner/Guardian Surrender,For Adoption,Other,,3/22/2019 3:28 PM,3/22/2019 3:28 PM,Adoption,Adoption Center,,
A40628414,Cat,Domestic Shorthair,Mix,M,Yes,7.0,Young,Normal,1/25/2019 8:36 PM,Stray,ACO / Police Drop Off,,,2/8/2019 3:29 PM,2/8/2019 3:29 PM,Adoption,Adoption Center,,
A40643533,Dog,Pug,Beagle,F,Yes,35.0,Adult,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,3/21/2019 6:00 PM,3/21/2019 6:00 PM,Adoption,Adoption Center,,
A40643560,Dog,Terrier,Mix,F,No,,Adult,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2019 1:09 PM,2/1/2019 1:09 PM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
A40643586,Dog,Terrier,Mix,F,No,3.0,Baby,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2019 1:09 PM,2/1/2019 1:09 PM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
A40643603,Dog,Terrier,Mix,M,No,3.0,Baby,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2019 1:09 PM,2/1/2019 1:09 PM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
A40643611,Dog,Terrier,Mix,F,No,3.0,Baby,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2019 1:09 PM,2/1/2019 1:09 PM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
A40643621,Dog,Terrier,Mix,F,No,3.0,Baby,Normal,1/25/2019 2:47 PM,Owner/Guardian Surrender,For Adoption,Other,,2/1/2019 1:09 PM,2/1/2019 1:09 PM,Transfer Out,To Specific Rescue,For Adoption,Bichon and Little Buddies Rescue
A41709087,Dog,Whippet,Mix,F,Yes,192.0,Senior,Sick,5/17/2019 2:40 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,5/17/2019 3:06 PM,,Euthanasia,Owner Request,,
A41732129,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Normal,5/21/2019 8:42 AM,Owner/Guardian Surrender,Born in Care,Other,,8/16/2019 4:32 PM,8/16/2019 4:32 PM,Adoption,Adoption Center,,
A41732137,Cat,Domestic Shorthair,Mix,F,Yes,0.0,Baby,Normal,5/21/2019 8:42 AM,Owner/Guardian Surrender,Born in Care,Other,,10/30/2019 6:39 PM,10/30/2019 6:39 PM,Adoption,Adoption Center,,
A41732143,Cat,Domestic Shorthair,Mix,M,Yes,0.0,Baby,Normal,5/21/2019 8:42 AM,Owner/Guardian Surrender,Born in Care,Other,,8/16/2019 4:32 PM,8/16/2019 4:32 PM,Adoption,Adoption Center,,
A41732148,Cat,Domestic Longhair,Mix,F,Yes,0.0,Baby,Normal,5/21/2019 8:42 AM,Owner/Guardian Surrender,Born in Care,Other,,9/18/2019 3:17 PM,9/18/2019 3:17 PM,Adoption,Adoption Center,,
A41747015,Dog,"Terrier, Pit Bull",Mix,M,No,,Adult,Aggressive,5/22/2019 1:11 PM,Seized / Custody,Other,,Waupaca Police Department,5/25/2019 3:13 PM,5/25/2019 3:13 PM,Return to Owner/Guardian,Owner Reclaim,,
A41750220,Dog,"Terrier, American Staffordshire",Mix,U,No,,Young,Sick,5/22/2019 3:58 PM,Owner/Guardian Surrender,Euthanasia Owner Request,Health Issues of Dog,,5/22/2019 4:00 PM,,Euthanasia,Owner Request,,
A41772403,Guinea Pig,American (short hair),American (short hair),F,No,24.0,Adult,Normal,5/24/2019 6:03 PM,Owner/Guardian Surrender,For Adoption,Moving,,7/3/2019 12:05 PM,7/3/2019 12:05 PM,Adoption,Adoption Center,,
A41776770,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Normal,5/25/2019 1:47 PM,Stray,ACO / Police Drop Off,,,6/29/2019 3:36 PM,6/29/2019 3:36 PM,Adoption,Adoption Center,,
A41776791,Cat,Domestic Shorthair,Mix,M,Yes,1.0,Baby,Normal,5/25/2019 1:47 PM,Stray,ACO / Police Drop Off,,,6/29/2019 3:36 PM,6/29/2019 3:36 PM,Adoption,Adoption Center,,
A41803655,Cat,Domestic Shorthair,Mix,M,Yes,11.0,Adult,Normal,5/29/2019 2:07 PM,Stray,ACO / Police Drop Off,,,7/25/2019 2:03 PM,7/25/2019 2:03 PM,Adoption,Adoption Center,,
